"","address","lat1","long1","MRTName2","MRTName1","MRTlat1","MRTlong1","MRTdista1","time","disto"
"8389","744 PASIR RIS ST 71",1.37746923750495,103.935212344699,75,"Pasir Ris",1.37304331635804,103.949284527763,1641.73057614804,1454,2020
"8390","744 WOODLANDS CIRCLE",1.44283428410961,103.795936955398,100,"Admiralty",1.44058856161847,103.800990519771,615.442929578738,596,829
"8391","744 YISHUN ST 72",1.42927723829755,103.834048985675,37,"Yishun",1.42944308477331,103.835005047246,107.985072163669,111,155
"8392","745 JURONG WEST ST 73",1.34701378802091,103.697951572709,115,"Pioneer",1.33758701106708,103.697321608474,1051.72331929501,1070,1486
"8393","745 PASIR RIS ST 71",1.37836876146817,103.935588205501,55,"Pasir Ris",1.37304331635804,103.949284527763,1635.45526447151,1407,1954
"8394","745 WOODLANDS CIRCLE",1.4421581766394,103.795608530175,88,"Admiralty",1.44058856161847,103.800990519771,623.89759049706,629,875
"8395","745 YISHUN ST 72",1.42931275823258,103.833492175164,189,"Yishun",1.42944308477331,103.835005047246,168.983675227002,157,218
"8396","746 JURONG WEST ST 73",1.3474046679627,103.698119138036,92,"Pioneer",1.33758701106708,103.697321608474,1096.49467420446,1115,1548
"8397","746 PASIR RIS ST 71",1.37860702854688,103.935156189799,75,"Pasir Ris",1.37304331635804,103.949284527763,1689.8934930138,1453,2018
"8398","746 WOODLANDS CIRCLE",1.4425071362764,103.795304649405,98,"Admiralty",1.44058856161847,103.800990519771,667.820368923011,667,927
"8399","746 YISHUN ST 72",1.42892003886143,103.833476161421,170,"Yishun",1.42944308477331,103.835005047246,179.828869910111,191,266
"8400","747 JURONG WEST ST 73",1.34761575693698,103.697320999848,62,"Pioneer",1.33758701106708,103.697321608474,1116.39488558716,1067,1482
"8401","747 PASIR RIS ST 71",1.37922082554389,103.934555833334,117,"Pasir Ris",1.37304331635804,103.949284527763,1777.52842553987,1505,2090
"8402","747 WOODLANDS CIRCLE",1.44317276410265,103.795008218691,113,"Admiralty",1.44058856161847,103.800990519771,725.230623998455,707,982
"8403","747 YISHUN ST 72",1.42822554342155,103.833488111349,37,"Yishun",1.42944308477331,103.835005047246,216.489099155866,213,296
"8404","747A BEDOK RESERVOIR CRES",1.3366395590937,103.921284387946,19,"Bedok North",1.33474211664091,103.91797832995,424.24803451537,446,619
"8405","747B BEDOK RESERVOIR CRES",1.33666009454076,103.921624733709,35,"Bedok North",1.33474211664091,103.91797832995,458.545438323907,477,662
"8406","747C BEDOK RESERVOIR CRES",1.33679206446803,103.921982613627,24,"Bedok North",1.33474211664091,103.91797832995,500.663793509015,530,736
"8407","748 JURONG WEST ST 73",1.34775443975206,103.697970405862,100,"Pioneer",1.33758701106708,103.697321608474,1134.13372930041,1132,1572
"8408","748 PASIR RIS ST 71",1.37850680268582,103.934795695239,84,"Pasir Ris",1.37304331635804,103.949284527763,1723.31394150868,1493,2074
"8409","748 WOODLANDS CIRCLE",1.4453347657703,103.795414343244,109,"Admiralty",1.44058856161847,103.800990519771,814.996147274916,763,1060
"8410","748 YISHUN ST 72",1.42751898239053,103.83345047935,31,"Yishun",1.42944308477331,103.835005047246,275.329569738385,270,374
"8411","748A BEDOK RESERVOIR CRES",1.33641902814806,103.920993282716,27,"Bedok North",1.33474211664091,103.91797832995,383.964050091987,421,585
"8412","748B BEDOK RESERVOIR CRES",1.33629391354583,103.921242294579,30,"Bedok North",1.33474211664091,103.91797832995,402.227861221541,444,616
"8413","748C BEDOK RESERVOIR CRES",1.33616175628116,103.921492598319,33,"Bedok North",1.33474211664091,103.91797832995,421.822303709986,479,665
"8414","749 JURONG WEST ST 73",1.34806526595604,103.698070105955,108,"Pioneer",1.33758701106708,103.697321608474,1169.40458175834,1169,1623
"8415","749 PASIR RIS ST 71",1.37833993791738,103.934276500207,128,"Pasir Ris",1.37304331635804,103.949284527763,1771.22311293569,1567,2177
"8416","749 WOODLANDS CIRCLE",1.44451997381899,103.794445720357,99,"Admiralty",1.44058856161847,103.800990519771,849.705795814468,814,1132
"8417","749 YISHUN ST 72",1.42837595256793,103.834113498541,95,"Yishun",1.42944308477331,103.835005047246,154.775569854772,144,200
"8418","74A REDHILL RD",1.2879638071767,103.816243088714,53,"Redhill",1.28963453412887,103.81674097205,194.063142893225,203,282
"8419","75 BEDOK NTH RD",1.32791477933184,103.942144427101,324,"Tanah Merah",1.32718729074675,103.946348600798,474.837706374179,518,720
"8420","75 MARINE DR",1.30337032890276,103.907439956881,84,"Eunos",1.31978354916088,103.903225807255,1886.34334898082,1674,2325
"8421","75 TELOK BLANGAH DR",1.27489641713898,103.808938738993,196,"Telok Blangah",1.27070647717762,103.809761611219,475.327466763473,461,639
"8422","75 WHAMPOA DR",1.32441875533381,103.858185074994,287,"Boon Keng",1.31933570922514,103.861569454156,679.735483128694,647,898
"8423","750 JURONG WEST ST 73",1.34793710953534,103.699191895958,78,"Pioneer",1.33758701106708,103.697321608474,1170.81749068302,1186,1648
"8424","750 PASIR RIS ST 71",1.37820860120297,103.934646087011,93,"Pasir Ris",1.37304331635804,103.949284527763,1727.57168068779,1516,2106
"8425","750 WOODLANDS AVE 4",1.44442302605282,103.793883697759,121,"Admiralty",1.44058856161847,103.800990519771,898.714655026881,872,1212
"8426","750 YISHUN ST 72",1.4279782659749,103.83428279952,110,"Yishun",1.42944308477331,103.835005047246,181.795723940809,173,240
"8427","751 CHOA CHU KANG NTH 5",1.39246581726118,103.747906889864,77,"Yew Tee",1.39753506936297,103.747405150236,567.062298200647,499,693
"8428","751 JURONG WEST ST 73",1.34761065347483,103.699229430991,90,"Pioneer",1.33758701106708,103.697321608474,1135.8472427283,1157,1608
"8429","751 PASIR RIS ST 71",1.37826106389098,103.933773566237,115,"Pasir Ris",1.37304331635804,103.949284527763,1821.27720154822,1607,2233
"8430","751 WOODLANDS CIRCLE",1.44509002890707,103.794198948112,104,"Admiralty",1.44058856161847,103.800990519771,906.822873882827,849,1179
"8431","751 YISHUN ST 72",1.42760820782344,103.834306543183,122,"Yishun",1.42944308477331,103.835005047246,218.54877136584,203,282
"8432","752 CHOA CHU KANG NTH 5",1.39227305010242,103.747425149246,66,"Yew Tee",1.39753506936297,103.747405150236,585.769532743633,520,721
"8433","752 JURONG WEST ST 74",1.34852762746799,103.699428834965,65,"Pioneer",1.33758701106708,103.697321608474,1240.27624309497,1241,1724
"8434","752 PASIR RIS ST 71",1.37783520639571,103.934582519119,80,"Pasir Ris",1.37304331635804,103.949284527763,1720.90978215411,1533,2130
"8435","752 WOODLANDS CIRCLE",1.44560469012994,103.794908594493,128,"Admiralty",1.44058856161847,103.800990519771,877.434179263022,816,1133
"8436","752 YISHUN ST 72",1.42723761189081,103.834050197556,140,"Yishun",1.42944308477331,103.835005047246,267.520958145044,241,334
"8437","753 CHOA CHU KANG NTH 5",1.39237534898198,103.746937298788,44,"Yew Tee",1.39753506936297,103.747405150236,576.732408785053,533,740
"8438","753 JURONG WEST ST 74",1.34845660136453,103.699948982604,47,"Pioneer",1.33758701106708,103.697321608474,1244.82517680119,1226,1702
"8439","753 PASIR RIS ST 71",1.37715362751296,103.934480441997,95,"Pasir Ris",1.37304331635804,103.949284527763,1709.86665613676,1548,2149
"8440","753 WOODLANDS CIRCLE",1.44580506026781,103.794640299567,115,"Admiralty",1.44058856161847,103.800990519771,914.661358636527,855,1187
"8441","753 YISHUN ST 72",1.426987042197,103.834627470285,38,"Yishun",1.42944308477331,103.835005047246,276.615404222378,250,347
"8442","754 CHOA CHU KANG NTH 5",1.39229841178671,103.746603051441,54,"Yew Tee",1.39753506936297,103.747405150236,589.736620205551,503,699
"8443","754 JURONG WEST ST 74",1.34866492550953,103.70037705391,58,"Pioneer",1.33758701106708,103.697321608474,1279.20968569879,1245,1729
"8444","754 PASIR RIS ST 71",1.37718978054584,103.934079840236,95,"Pasir Ris",1.37304331635804,103.949284527763,1753.91814887436,1585,2202
"8445","754 WOODLANDS CIRCLE",1.44528901712634,103.793928766431,110,"Admiralty",1.44058856161847,103.800990519771,944.124618543697,887,1233
"8446","754 YISHUN ST 72",1.42688859174215,103.834067042338,167,"Yishun",1.42944308477331,103.835005047246,302.918750094989,315,437
"8447","755 CHOA CHU KANG NTH 5",1.39236668753259,103.745984804269,38,"Yew Tee",1.39753506936297,103.747405150236,596.659571565196,487,676
"8448","755 JURONG WEST ST 74",1.34840359119589,103.700845198622,73,"Boon Lay",1.33860405469845,103.706064622772,1235.88865893819,1038,1441
"8449","755 PASIR RIS ST 71",1.37747061666023,103.933703763298,76,"Pasir Ris",1.37304331635804,103.949284527763,1802.62444183034,1636,2272
"8450","755 WOODLANDS AVE 4",1.44529965098561,103.793269747402,117,"Woodlands North",1.44778217342648,103.7851355073,946.45539825257,1076,1495
"8451","755 YISHUN ST 72",1.42707820696356,103.832706088136,210,"Yishun",1.42944308477331,103.835005047246,367.094085675183,362,502
"8452","756 CHOA CHU KANG NTH 5",1.39248775672758,103.745678714678,38,"Yew Tee",1.39753506936297,103.747405150236,593.805523839467,475,659
"8453","756 JURONG WEST ST 74",1.34932674801464,103.700721849687,111,"Boon Lay",1.33860405469845,103.706064622772,1333.53907563668,1131,1571
"8454","756 PASIR RIS ST 71",1.37781592005132,103.933332601455,80,"Pasir Ris",1.37304331635804,103.949284527763,1853.04353422584,1668,2317
"8455","756 WOODLANDS AVE 4",1.44572144964559,103.793193112326,98,"Woodlands North",1.44778217342648,103.7851355073,925.561114016931,1047,1455
"8456","756 YISHUN ST 72",1.42656876558013,103.833243240371,200,"Yishun",1.42944308477331,103.835005047246,375.259746721747,355,493
"8457","757 CHOA CHU KANG NTH 5",1.39284801770148,103.74591415814,45,"Yew Tee",1.39753506936297,103.747405150236,547.508512565791,439,610
"8458","757 JURONG WEST ST 74",1.34967708149152,103.700774108879,88,"Boon Lay",1.33860405469845,103.706064622772,1366.04055718932,1169,1623
"8459","757 PASIR RIS ST 71",1.37717716955915,103.933579789273,69,"Pasir Ris",1.37304331635804,103.949284527763,1807.30720781927,1659,2303
"8460","757 WOODLANDS AVE 4",1.44621010221646,103.794598549906,116,"Admiralty",1.44058856161847,103.800990519771,947.41371434117,863,1199
"8461","757 YISHUN ST 72",1.42651075293863,103.834284715601,138,"Yishun",1.42944308477331,103.835005047246,336.124505261437,313,434
"8462","758 CHOA CHU KANG NTH 5",1.39317151524526,103.746133684219,46,"Yew Tee",1.39753506936297,103.747405150236,505.937860984693,406,564
"8463","758 JURONG WEST ST 74",1.35015494562829,103.700347173392,61,"Boon Lay",1.33860405469845,103.706064622772,1434.65869467252,1246,1730
"8464","758 PASIR RIS ST 71",1.37682423712117,103.933319512718,96,"Pasir Ris",1.37304331635804,103.949284527763,1825.87828691192,1688,2344
"8465","758 WOODLANDS AVE 6",1.44579329314903,103.795452666616,130,"Admiralty",1.44058856161847,103.800990519771,845.86402440895,776,1078
"8466","758 YISHUN ST 72",1.42602952702202,103.834266086838,135,"Yishun",1.42944308477331,103.835005047246,388.791987256815,351,487
"8467","759 CHOA CHU KANG NTH 5",1.39321858226069,103.746740846864,61,"Yew Tee",1.39753506936297,103.747405150236,486.16292167817,413,574
"8468","759 JURONG WEST ST 74",1.35014490879961,103.69970417817,71,"Pioneer",1.33758701106708,103.697321608474,1422.86303295482,1392,1934
"8469","759 PASIR RIS ST 71",1.37647221006,103.932761813675,97,"Pasir Ris",1.37304331635804,103.949284527763,1877.97087181945,1765,2452
"8470","759 WOODLANDS AVE 6",1.44654653607055,103.795604046164,98,"Admiralty",1.44058856161847,103.800990519771,893.980372901062,824,1144
"8471","759 YISHUN ST 72",1.42624600707611,103.833233454885,199,"Yishun",1.42944308477331,103.835005047246,406.855554061071,384,534
"8472","75A REDHILL RD",1.28805315705423,103.815277070461,67,"Redhill",1.28963453412887,103.81674097205,239.858686918232,230,319
"8473","75B REDHILL RD",1.28848093779845,103.815878776808,82,"Redhill",1.28963453412887,103.81674097205,160.307368543372,166,230
"8474","75C REDHILL RD",1.28902314290104,103.816276016167,63,"Redhill",1.28963453412887,103.81674097205,85.4969745925521,109,152
"8475","76 BEDOK NTH RD",1.3282966654865,103.942067527916,298,"Tanah Merah",1.32718729074675,103.946348600798,492.183956164734,522,725
"8476","76 LOR LIMAU",1.32502427886167,103.854232129189,225,"Boon Keng",1.31933570922514,103.861569454156,1033.33931524006,1032,1434
"8477","76 MARINE DR",1.3029350083075,103.907739044319,98,"Eunos",1.31978354916088,103.903225807255,1941.66201841607,1706,2370
"8478","76 TELOK BLANGAH DR",1.27438363830311,103.808741773193,66,"Telok Blangah",1.27070647717762,103.809761611219,424.783720542656,435,604
"8479","760 CHOA CHU KANG NTH 5",1.39302712654645,103.747272500906,74,"Yew Tee",1.39753506936297,103.747405150236,502.038979672378,466,647
"8480","760 JURONG WEST ST 74",1.34942545884475,103.699782243035,36,"Pioneer",1.33758701106708,103.697321608474,1346.00059980663,1322,1836
"8481","760 PASIR RIS ST 71",1.37640019798922,103.933539795966,101,"Pasir Ris",1.37304331635804,103.949284527763,1791.59564887391,1693,2352
"8482","760 WOODLANDS AVE 6",1.44682318326801,103.796542079788,104,"Admiralty",1.44058856161847,103.800990519771,852.496289817181,801,1112
"8483","760 YISHUN ST 72",1.4258251511117,103.8325140721,211,"Yishun",1.42944308477331,103.835005047246,488.926426484572,478,663
"8484","761 BEDOK RESERVOIR VIEW",1.33618197264669,103.934043176152,91,"Bedok Reservoir",1.33660782955099,103.932234623286,206.779915185669,177,246
"8485","761 CHOA CHU KANG NTH 5",1.39307788437251,103.747844853058,68,"Yew Tee",1.39753506936297,103.747405150236,498.578636762693,444,617
"8486","761 JURONG WEST ST 74",1.34904031249386,103.699459813301,56,"Pioneer",1.33758701106708,103.697321608474,1296.9916031656,1286,1787
"8487","761 PASIR RIS ST 71",1.37610193104679,103.933867337036,63,"Pasir Ris",1.37304331635804,103.949284527763,1749.19768271001,1685,2340
"8488","761 WOODLANDS AVE 6",1.44657565754604,103.796861656857,106,"Admiralty",1.44058856161847,103.800990519771,809.515513886872,764,1061
"8489","761 YISHUN ST 72",1.42539842469037,103.833259035976,52,"Yishun",1.42944308477331,103.835005047246,490.386538246761,453,629
"8490","762 BEDOK RESERVOIR VIEW",1.33621988981785,103.934327587356,84,"Bedok Reservoir",1.33660782955099,103.932234623286,236.893867821033,202,280
"8491","762 CHOA CHU KANG NTH 5",1.39239491035955,103.748636494203,86,"Yew Tee",1.39753506936297,103.747405150236,588.379523675845,528,733
"8492","762 PASIR RIS ST 71",1.37567020169073,103.933931581433,95,"Pasir Ris",1.37304331635804,103.949284527763,1733.43388796149,1684,2339
"8493","762 WOODLANDS AVE 6",1.44602731663791,103.796071981368,111,"Admiralty",1.44058856161847,103.800990519771,816.183150691916,759,1054
"8494","762 YISHUN ST 72",1.42568741187326,103.834007618825,174,"Yishun",1.42944308477331,103.835005047246,432.563605302515,403,560
"8495","763 BEDOK RESERVOIR VIEW",1.33607209475067,103.934830606324,79,"Bedok Reservoir",1.33660782955099,103.932234623286,294.996112390582,256,355
"8496","763 CHOA CHU KANG NTH 5",1.3928485364107,103.748557165772,74,"Yew Tee",1.39753506936297,103.747405150236,537.224034960915,490,680
"8497","763 PASIR RIS ST 71",1.3759541475767,103.934298958078,88,"Pasir Ris",1.37304331635804,103.949284527763,1698.89380800203,1640,2278
"8498","763 WOODLANDS AVE 6",1.44538363557429,103.795975414968,98,"Admiralty",1.44058856161847,103.800990519771,772.272185134564,718,997
"8499","763 YISHUN ST 72",1.42536203078616,103.834545610712,64,"Yishun",1.42944308477331,103.835005047246,457.168868325246,383,532
"8500","764 BEDOK RESERVOIR VIEW",1.33587226296479,103.935400949109,31,"Bedok Reservoir",1.33660782955099,103.932234623286,361.766515795162,301,418
"8501","764 CHOA CHU KANG NTH 5",1.39317995627106,103.749108166665,56,"Yew Tee",1.39753506936297,103.747405150236,520.536833295846,522,724
"8502","764 JURONG WEST ST 74",1.34939703660643,103.69844958022,60,"Pioneer",1.33758701106708,103.697321608474,1320.66548295111,1322,1836
"8503","764 PASIR RIS ST 71",1.37625622708297,103.934473869329,79,"Pasir Ris",1.37304331635804,103.949284527763,1686.59923696437,1613,2240
"8504","764 WOODLANDS CIRCLE",1.44525012550107,103.796811169876,62,"Admiralty",1.44058856161847,103.800990519771,696.846389264377,665,924
"8505","764 YISHUN ST 72",1.42536571874248,103.833981402319,173,"Yishun",1.42944308477331,103.835005047246,467.967232562612,422,585
"8506","764A WOODLANDS CIRCLE",1.4456118798325,103.796777439778,61,"Admiralty",1.44058856161847,103.800990519771,729.737353052652,681,946
"8507","765 BEDOK RESERVOIR VIEW",1.33596106828604,103.935990113555,78,"Bedok Reservoir",1.33660782955099,103.932234623286,424.101504993642,366,508
"8508","765 CHOA CHU KANG NTH 5",1.39272346157669,103.749748275147,53,"Yew Tee",1.39753506936297,103.747405150236,595.726224311076,601,833
"8509","765 JURONG WEST ST 74",1.35008225208999,103.69839455351,71,"Pioneer",1.33758701106708,103.697321608474,1396.07968129364,1329,1846
"8510","765 PASIR RIS ST 71",1.37670233076646,103.934747156516,70,"Pasir Ris",1.37304331635804,103.949284527763,1668.3144367252,1568,2178
"8511","765 WOODLANDS CIRCLE",1.44589975238319,103.796914037556,60,"Admiralty",1.44058856161847,103.800990519771,745.224860366464,708,982
"8512","765 YISHUN ST 72",1.42502353725985,103.83397349479,147,"Yishun",1.42944308477331,103.835005047246,505.197242677414,460,638
"8513","766 BEDOK RESERVOIR VIEW",1.33599899207348,103.936274523658,77,"Bedok Reservoir",1.33660782955099,103.932234623286,454.677123707546,393,546
"8514","766 CHOA CHU KANG NTH 5",1.39359497879484,103.749696232859,68,"Yew Tee",1.39753506936297,103.747405150236,507.331905043107,542,752
